eps1,eps2,ax,ay,az,eul_z,eul_y,eul_x,tx,ty,tz
1.162662595370069774e+00,3.945964480697645160e-01,1.257889591680359520e-01,5.517183448753009561e-02,9.465146589945999667e-02,1.197131384694091860e+00,-1.277474519772469827e-02,1.261894394156698462e+00,4.014451814150366005e-01,2.170194570977531934e-01,-2.286464672416014532e-01
1.164843901508639146e+00,8.084354308952498291e-01,1.646127659895101347e-01,8.388645827188309645e-02,7.622198860160946110e-02,1.232631244898682699e+00,-1.303280620647363219e-01,1.221975042350682772e+00,5.545452469285961916e-01,-1.613272097078198852e-01,-1.574671761079587118e-01
1.091650897921159213e+00,5.388227888220628037e-01,6.535346201275459010e-02,1.442842414547394481e-01,8.366849181934597757e-02,1.234806894463526872e+00,-6.191911847519884771e-02,1.883169426607742114e+00,7.013407894011235433e-01,-2.548450940266878129e-01,2.001014837744128361e-01
1.095115265091250567e+00,5.647511610880325827e-01,9.137716803832787726e-02,4.448390342126046920e-02,4.614692441082074437e-02,-3.385296131744738313e-01,6.952359156782309535e-01,-1.288074775751942846e+00,-5.077260569201457185e-01,3.082674285068364162e-01,-3.924719987932851484e-01
1.061253463324356217e+00,4.131474332085500745e-01,1.147227176522265524e-01,5.733076003865753001e-02,6.567861154771376109e-02,1.191669702070806913e+00,3.105598456902342597e-01,2.100658019258538456e+00,-3.414154379426215802e-01,-9.678961753561934889e-02,1.272111981599122199e-01
1.196979249594474437e+00,6.057079954194295457e-01,1.247965600234028777e-01,5.399511878900884604e-02,7.896521955437631191e-02,1.357097208060144444e+00,-1.316822433998852571e+00,3.037976044210937143e+00,-3.387405901623375404e-01,1.963266947189674649e-01,-6.713510655560660512e-01
8.313097464232783729e-01,1.070065197885962327e+00,7.195567369917424405e-02,7.613353940365662209e-02,2.380038716699580670e-01,5.256021266202169917e-01,3.868126314029084467e-01,8.441504759419775628e-01,-2.496782690779135727e-01,-1.653716997547834688e-01,-6.048423978159392922e-01
1.092958380070021551e+00,5.722613222797704458e-01,8.862658633092274085e-02,2.403085030552976065e-01,1.056250008854332789e-01,1.545297935035013337e+00,8.826767342439705011e-02,1.969235466001949098e+00,-1.617789615992016872e-01,-2.129078268858939360e-01,-2.677151795709147297e-01
6.527581714799524093e-01,9.577490286504876105e-01,9.016302606403624187e-02,9.027722966358234236e-02,2.243309992270008102e-01,1.714129419586520597e-01,6.288257247981035580e-02,-1.386372992071064347e-01,2.755611985585565069e-02,-2.347366486489076698e-01,-2.801818192097718652e-01
1.161919506118751944e+00,6.258826096094948221e-01,1.500629747490327681e-01,6.330460284597869136e-02,6.224409853365379941e-02,8.436764981234588789e-02,2.542994454210157906e-01,4.392849207905579201e-01,3.329063936100471466e-01,-2.624106424994211983e-01,7.677144568222437071e-01
8.598022234156500465e-01,3.871055049746066068e-01,1.171727584596724131e-01,5.070196731059677803e-02,1.047788180977519690e-01,3.254053914014351179e+00,2.468894756351322495e-01,1.708858032356602275e+00,4.345491892932840106e-01,2.301464073862059811e-01,-2.200241379090250304e-01
9.425386773332842250e-01,4.100631749793962055e-01,1.351744076827438579e-01,5.334822472729652126e-02,1.031234903570297928e-01,-1.533378749430587829e-01,9.971860807388829850e-02,4.423790350354381840e-01,6.510783490952296582e-01,-2.489131411847135822e-01,2.691541187565295590e-01
1.199815111502226417e+00,6.944578156121564705e-01,2.210489210369509516e-01,8.797256970375148810e-02,7.950494621962124475e-02,-3.249403841496642520e-02,2.818430252474719566e+00,-1.135010549386240852e-01,5.483659496410719925e-01,-2.410660174527767263e-01,7.430930279148098561e-02
7.906512336673476860e-01,9.920462646341224877e-01,3.890310507436395976e-02,4.757869360640882422e-02,8.075694394827560851e-02,3.406103852356555661e-01,-1.448961627956837084e-01,-4.870527549256943312e-01,-3.429564470625786066e-01,1.049124801257162176e-01,-5.814682521183260899e-01
5.242848970814077969e-01,8.448524065567236674e-01,3.545940621699725237e-02,3.460482837886252883e-02,1.166756314289066204e-01,-1.636785804409255363e-01,-7.716914340354736890e-01,2.117892411668886421e+00,-7.067357149141592076e-01,1.825889244792093247e-01,-4.170796740814675108e-02
6.421251281419330104e-01,1.045957075498282318e+00,3.828514758809541813e-02,3.664885600571778784e-02,8.545500020583188250e-02,7.458687521277139743e-01,1.161220923897309687e+00,2.859941896458019883e+00,-6.133493095248845339e-01,2.542956527959720492e-01,-3.667207372110705688e-01
1.294028403589942089e+00,4.298763751411945333e-01,1.002566483987711726e-01,3.784015652571584565e-02,4.495783127338565804e-02,2.017773359634394414e-01,3.597503623687881014e+00,-2.664010677651464931e-01,-2.447963301053898144e-01,-4.263616842832555764e-02,4.965433662439492912e-01
8.035257289235063771e-01,1.185726693237646456e+00,1.049238856650005908e-01,9.018361286383608233e-02,2.452787632052436106e-01,-7.661743741042095213e-01,-9.592995179659024041e-01,7.504194633075119691e-01,-3.001876457891877736e-01,-2.388612435897913833e-01,7.686718035692179096e-02
9.767169403741228217e-01,7.601021192978324459e-01,8.423031193565400088e-02,2.564407359557766553e-01,1.003066862203012416e-01,1.385727332839749693e+00,-2.244710308102911833e-01,8.724517047802107239e-01,-2.364762585412409079e-01,-2.190059738339449058e-01,2.661425484589814427e-01
6.308700517300745991e-01,9.848158914230860095e-01,8.394371944633460814e-02,9.965520731813495847e-02,2.761550213172521140e-01,1.365698206116932045e+00,-2.549538700271700709e-01,-6.313733982333787909e-01,-2.223866158535849902e-01,-2.157656576193162923e-01,2.466565820890317118e-01
1.085011531530145623e+00,5.443412891364587392e-01,3.322481731418691631e-01,5.605466432113075104e-02,1.066559327432679838e-01,7.727400016594498933e-02,2.359373949470804921e-01,3.742211318403079190e-01,-4.641074869388486790e-02,-1.781320151573038690e-01,1.965205566610906396e-01
1.090079959905568163e+00,5.807029427662551146e-01,7.719749256934498038e-02,2.286516087860112623e-01,8.066142608797252644e-02,1.903307908158859307e+00,-1.770188646583310543e-01,1.960789123348423146e+00,6.869053427714684468e-02,-2.517300793659730251e-01,5.759968158196331345e-01
1.999617742665460884e+00,1.696122874824796956e+00,1.110408001008028472e-01,1.957672659193983034e-01,3.869109470449429433e-01,1.749663365630895751e+00,-8.411540470182199414e-02,-3.299975340575681537e-01,8.496413329290553040e-02,-1.820477819565125277e-01,1.010658355731653690e-01
1.225110829971069792e+00,1.613300434096018643e+00,1.610356510126738361e-01,2.045622113263431685e-01,5.977362115073830973e-02,9.168062401583221277e-01,1.021838108014825108e+00,-8.526706451471252612e-02,1.610942115418691201e-01,-1.968325955043588038e-01,1.767164084591662035e-02
9.390190502735498157e-01,7.600332594549844556e-01,1.069105367567265985e-01,4.891819099171117874e-02,8.048371443357828225e-02,-1.356011616010160736e+00,-8.020412649857417975e-01,-1.822712276541155196e+00,4.259093553445388869e-01,-1.992652494003542829e-01,6.475372492851111383e-01
7.916031064264900108e-01,8.536037944068106675e-01,6.182988214051534509e-02,6.053266016606970862e-02,1.542647194835520541e-01,-1.881159150879423148e-02,-7.557165281653338562e-01,1.340322061414102039e+00,-6.558179873846695651e-01,3.801170330805660625e-03,-4.581852746315412950e-01
8.057776990039898779e-01,2.377338086281140239e-02,1.207121956697190385e-01,3.481372564053974994e-02,3.377503700266813041e-02,-1.033892080913556555e+00,8.100013513285871936e-01,9.052104460124760221e-01,-6.048470359131099539e-01,1.708220980908733144e-01,-4.352450128180468392e-01
1.116576937899204092e+00,5.497068977504078191e-01,4.711113581156665953e-02,1.115037654792538635e-01,5.538031725712536102e-02,-2.224775953471734846e-01,-2.722323871861532726e-02,5.516411745227466135e+00,-3.381254010352096051e-01,1.932294305855323802e-01,-5.911022844136016863e-01
8.021656812314406082e-01,6.158120524073011914e-01,2.517336683168100997e-01,8.498377237906776238e-02,1.018935583083229873e-01,9.862701638955709282e-02,-9.044181230306622687e-01,2.539855831459042479e-01,-2.341203390416454755e-01,-2.111041318379405229e-01,-6.800495989079356762e-02
1.886112500919300716e+00,1.994919981870140857e+00,2.290487179198452683e-01,2.520251581471140701e-01,1.224916001564462786e-01,-6.495989552723611116e-01,2.946047229396887568e-01,-1.593192097881713343e+00,1.005787698481199893e-01,-1.609522426061002487e-01,5.842880314887084758e-02
